accuracy,loss,val_accuracy,val_loss
0.998605489730835,0.004180939868092537,0.966183602809906,0.1288444548845291
0.999845027923584,0.0008497602539137006,0.966183602809906,0.1229630634188652
0.9992252588272095,0.0026946349535137415,0.9613526463508606,0.12764768302440643
0.999845027923584,0.0007970335427671671,0.9710144996643066,0.11693985760211945
0.9992252588272095,0.0016130232252180576,0.966183602809906,0.11442067474126816
0.9993802309036255,0.0010754589457064867,0.966183602809906,0.11088836938142776
0.9993802309036255,0.0011977701215073466,0.9710144996643066,0.1075548380613327
0.9995351433753967,0.0010919952765107155,0.966183602809906,0.11258053779602051
0.9995351433753967,0.0011879539815708995,0.9710144996643066,0.11276926100254059
0.9995351433753967,0.0010581687092781067,0.966183602809906,0.11896294355392456
1.0,0.0004280233115423471,0.966183602809906,0.11944092810153961
0.9996901154518127,0.0007057172479107976,0.966183602809906,0.11709626764059067
0.999845027923584,0.000755633634980768,0.966183602809906,0.11996161192655563
0.9993802309036255,0.0009936336427927017,0.9710144996643066,0.11472970247268677
1.0,0.00033606772194616497,0.966183602809906,0.11656807363033295
0.9996901154518127,0.0007199097890406847,0.966183602809906,0.11416790634393692
0.9996901154518127,0.0009311254252679646,0.966183602809906,0.12025444209575653
0.9996901154518127,0.0006492051179520786,0.9613526463508606,0.12390218675136566
0.9995351433753967,0.000840612396132201,0.966183602809906,0.11784198135137558
0.9995351433753967,0.0009689750149846077,0.966183602809906,0.1173122301697731
0.9996901154518127,0.0010202480480074883,0.966183602809906,0.11757560074329376
0.999845027923584,0.0004355082637630403,0.966183602809906,0.11982066184282303
0.999845027923584,0.0009719934896565974,0.966183602809906,0.11900641769170761
0.999845027923584,0.00038711988599970937,0.966183602809906,0.11914456635713577
1.0,0.00017930772446561605,0.966183602809906,0.1213507205247879
